id,path,question,a,b,c,d,answer
train_2860.jpg,train/train_2860.jpg,사진 속 재활용품 중 플라스틱 용기는 어디에 있나요?,바닥에 흰색 용기,골판지 상자 안,검은 통 옆,스티로폼 상자 안,a
train_2861.jpg,train/train_2861.jpg,사진에서 재활용 가능한 종이류는 어디에 위치해 있나요?,배수구 옆 바닥에,초록색 울타리 위에,초록색 울타리 옆 바닥에,도로 중앙에,c
train_2862.jpg,train/train_2862.jpg,사진 속 재활용품 중 플라스틱 병의 뚜껑 색깔은 무엇인가요?,초록색,빨간색,파란색,노란색,c
train_2863.jpg,train/train_2863.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개 보이나요?,3개,1개,4개,2개,b
train_2864.jpg,train/train_2864.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,4개,3개,2개,d
train_2865.jpg,train/train_2865.jpg,사진에 보이는 재활용품 중 종이류는 어느 위치에 가장 많이 쌓여 있나요?,사진 중앙 오른쪽 바닥에 쌓여 있음,사진 중앙 왼쪽 바닥에 흩어져 있음,사진 왼쪽 상자 안에 있음,사진 오른쪽 벽 쪽에 쌓여 있음,a
train_2866.jpg,train/train_2866.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,4개,3개,2개,1개,c
train_2867.jpg,train/train_2867.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,6개,5개,3개,4개,d
train_2868.jpg,train/train_2868.jpg,사진에 보이는 재활용품 중 플라스틱으로 만들어진 것은 무엇인가요?,커피 봉투,컵 뚜껑,빨대,종이컵 홀더,b
train_2869.jpg,train/train_2869.jpg,사진에 보이는 캔 중에서 가장 많이 보이는 재질은 무엇인가요?,알루미늄 캔,플라스틱 병,유리병,종이팩,a
train_2870.jpg,train/train_2870.jpg,책상 위에 있는 바나나맛 우유 용기의 재활용 분류는 무엇인가요?,플라스틱,금속,종이,유리,a
train_2871.jpg,train/train_2871.jpg,사진에 보이는 재활용품 중 골판지 박스는 몇 개입니까?,4개 이상,3개,1개,2개,a
train_2872.jpg,train/train_2872.jpg,사진 속 재활용품 중에서 가장 많이 보이는 재질은 무엇인가요?,플라스틱,종이,금속,유리,b
train_2873.jpg,train/train_2873.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,3개,2개,4개,1개,a
train_2874.jpg,train/train_2874.jpg,사진 속 노란 통 안에 가장 많이 보이는 재활용품은 무엇인가요?,플라스틱 병,종이 상자,유리병,건전지,d
train_2875.jpg,train/train_2875.jpg,사진 속 낙엽 사이에 보이는 재활용품은 무엇인가요?,금속 캔,플라스틱 병,종이류 신문지,유리병,c
train_2876.jpg,train/train_2876.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개입니까?,1개,3개,2개,4개,c
train_2877.jpg,train/train_2877.jpg,사진에 보이는 재활용품 중 유리병은 몇 개입니까?,없음,3개,2개,1개,d
train_2878.jpg,train/train_2878.jpg,사진 속 재활용 쓰레기봉투 안에 보이는 재활용품 중 플라스틱 빨대는 몇 개입니까?,2개,1개,3개,4개,a
train_2879.jpg,train/train_2879.jpg,사진 속 손에 들린 아이스크림 컵의 재활용 분류는 무엇인가요?,유리병류,종이류,플라스틱류,금속류,b
train_2880.jpg,train/train_2880.jpg,사진 속에 보이는 재활용 가능한 플라스틱 병과 컵의 개수는 몇 개인가요?,"플라스틱 병 1개, 플라스틱 컵 1개","플라스틱 병 1개, 플라스틱 컵 2개","플라스틱 병 2개, 플라스틱 컵 1개","플라스틱 병 2개, 플라스틱 컵 2개",a
train_2881.jpg,train/train_2881.jpg,사진에서 보이는 재활용품 중 병이 들어있는 상자는 몇 개입니까?,4개,2개,3개,1개,a
train_2882.jpg,train/train_2882.jpg,사진 속 재활용 쓰레기 봉투 안에 보이는 재활용품 중 올바른 분류는 무엇인가요?,비닐봉지와 종이컵,종이 상자와 캔,유리병과 금속 캔,플라스틱 용기와 병,d
train_2883.jpg,train/train_2883.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개인가요?,2개,3개,1개,4개,a
train_2884.jpg,train/train_2884.jpg,사진에 보이는 재활용 가능한 포장재는 어떤 재질인가요?,종이,유리,금속,플라스틱,d
train_2885.jpg,train/train_2885.jpg,사진에 보이는 재활용품 중 유리병은 몇 개입니까?,1개,2개,3개,4개,b
train_2886.jpg,train/train_2886.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 색상은 무엇인가요?,흰색,파란색,투명색,검은색,d
train_2887.jpg,train/train_2887.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개입니까?,1개,2개,4개,3개,d
train_2888.jpg,train/train_2888.jpg,사진 속 재활용 봉투 안에 있는 플라스틱 용기의 색상은 무엇인가요?,흰색,투명색,노란색,파란색,d
train_2889.jpg,train/train_2889.jpg,사진에 보이는 재활용품 중 종이 재질은 무엇인가요?,비닐봉지,플라스틱 빨대 포장지,종이컵,스틱커피 봉지,c
train_2890.jpg,train/train_2890.jpg,사진에 보이는 재활용 가능한 포장재는 무엇인가요?,종이 포장재,플라스틱 비닐 포장재,유리병 포장재,금속 캔 포장재,b
train_2891.jpg,train/train_2891.jpg,사진에 보이는 플라스틱 병의 개수는 몇 개인가요?,5개,2개,4개,3개,c
train_2892.jpg,train/train_2892.jpg,사진 속 흰색 책상 위에 있는 재활용품 중 종이 재질인 것은 무엇인가요?,과자 봉지,마스크 포장지,광고 전단지,키보드,c
train_2893.jpg,train/train_2893.jpg,사진에 보이는 재활용품 중 종이 재질의 컵홀더는 몇 개입니까?,4개,1개,2개,3개,c
train_2894.jpg,train/train_2894.jpg,사진 속 음료 컵의 재활용 분류는 무엇인가요?,유리,종이,금속,플라스틱,d
train_2895.jpg,train/train_2895.jpg,사진에 보이는 킷캣 초콜릿 포장지는 어떤 재질로 만들어졌나요?,플라스틱,유리,종이,금속,a
train_2896.jpg,train/train_2896.jpg,사진에 보이는 재활용 가능한 유리병은 총 몇 개입니까?,7개,9개,10개,8개,c
train_2897.jpg,train/train_2897.jpg,사진에 보이는 재활용품 중 금속 재질인 것은 무엇인가요?,플라스틱 튜브,유리병,금속 캔,종이 팻말,c
train_2898.jpg,train/train_2898.jpg,사진에 보이는 재활용 가능한 플라스틱 컵에는 어떤 색의 빨대가 꽂혀 있나요?,노란색,분홍색,파란색,초록색,b
train_2899.jpg,train/train_2899.jpg,사진에 보이는 종이컵과 컵홀더의 재활용 분류는 무엇인가요?,금속류,종이류,일반쓰레기,플라스틱류,b
train_2900.jpg,train/train_2900.jpg,사진 속 재활용 분리수거함 중 플라스틱류에 해당하는 것은 무엇인가요?,일반 쓰레기,종이컵과 종이 빨대,유리병과 캔,플라스틱 컵과 빨대,d
train_2901.jpg,train/train_2901.jpg,사진에서 재활용 쓰레기통 안에 보이는 플라스틱 병의 색깔은 무엇인가요?,파란색,투명,갈색,녹색,d
train_2902.jpg,train/train_2902.jpg,사진에 보이는 재활용품 중 캔의 개수는 몇 개인가요?,3개,1개,4개,2개,a
train_2903.jpg,train/train_2903.jpg,사진에 보이는 재활용품 중에서 몇 개의 캔이 있습니까?,1개,2개,3개,4개,a
train_2904.jpg,train/train_2904.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 있습니까?,1개,2개,4개,3개,a
train_2905.jpg,train/train_2905.jpg,사진에 보이는 재활용품 상자의 재질은 무엇인가요?,종이,플라스틱,금속,유리,a
train_2906.jpg,train/train_2906.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개입니까?,4개,2개,3개,1개,d
train_2907.jpg,train/train_2907.jpg,사진에 보이는 재활용품은 무엇인가요?,알루미늄 캔,유리병,종이 상자,플라스틱 병,a
train_2908.jpg,train/train_2908.jpg,벤치 위에 놓여 있는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,c
train_2909.jpg,train/train_2909.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개입니까?,3개,4개,2개,1개,a
train_2910.jpg,train/train_2910.jpg,사진에 보이는 재활용 가능한 캔은 몇 개입니까?,6개,3개,5개,4개,d
train_2911.jpg,train/train_2911.jpg,사진 속 맥주잔은 어떤 재질로 만들어졌나요?,플라스틱,종이,금속,유리,d
train_2912.jpg,train/train_2912.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개입니까?,4개,3개,2개,1개,c
train_2913.jpg,train/train_2913.jpg,사진에 보이는 재활용품은 무엇인가요?,유리병,종이 상자,플라스틱 병,은박지 포장지,d
train_2914.jpg,train/train_2914.jpg,사진에 보이는 재활용품의 재질은 무엇인가요?,유리병,종이컵과 플라스틱 뚜껑,종이 상자,금속 캔,b
train_2915.jpg,train/train_2915.jpg,이 냉장고 진열대에서 플라스틱 용기에 담긴 푸딩의 개수는 몇 개인가요?,25개,10개,15개,20개,a
train_2916.jpg,train/train_2916.jpg,사진 속 재활용품 더미에서 가장 많이 보이는 재활용품 종류는 무엇인가요?,종이류 박스,금속 캔,유리병,플라스틱 병,a
train_2917.jpg,train/train_2917.jpg,사진에 보이는 재활용품 중 플라스틱 병의 종류는 무엇인가요?,페트병,캔,유리병,종이팩,a
train_2918.jpg,train/train_2918.jpg,사진 속 재활용품의 재질은 무엇인가요?,플라스틱,유리,종이,금속,a
train_2919.jpg,train/train_2919.jpg,사진에 보이는 재활용품 중 상자의 재질은 무엇인가요?,유리,종이,플라스틱,금속,b
train_2920.jpg,train/train_2920.jpg,사진 속 재활용품 중 플라스틱 재질인 것은 무엇인가요?,투명 플라스틱 용기,유리병,종이 접시,금속 캔,a
train_2921.jpg,train/train_2921.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 용기는 몇 개입니까?,3개,1개,2개,4개,c
train_2922.jpg,train/train_2922.jpg,사진 속 재활용품 중 플라스틱 재질인 것은 무엇인가요?,잔디,투명한 플라스틱 용기,나무 테이블,노란색 종이 뭉치,b
train_2923.jpg,train/train_2923.jpg,냉장고 문 안쪽 칸에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,2개,4개,1개,3개,d
train_2924.jpg,train/train_2924.jpg,사진에 보이는 투명 플라스틱 컵은 몇 개입니까?,4개,2개,1개,3개,b
train_2925.jpg,train/train_2925.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,4개,1개,3개,2개,d
train_2926.jpg,train/train_2926.jpg,사진 속 욕실 선반에 놓인 재활용 가능한 용기의 재질은 무엇인가요?,플라스틱,유리,종이,금속,a
train_2927.jpg,train/train_2927.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개입니까?,3개,없음,2개,1개,d
train_2928.jpg,train/train_2928.jpg,사진에 보이는 재활용 가능한 음료 용기의 재질은 무엇인가요?,유리,종이,플라스틱,금속,c
train_2929.jpg,train/train_2929.jpg,사진에 보이는 이클립스 플러스 껌 상자의 재활용 분류는 무엇인가요?,유리류,플라스틱류,종이류,금속류,d
train_2930.jpg,train/train_2930.jpg,사진에 보이는 재활용품 중 종이류는 어떤 종류가 가장 많은가요?,플라스틱 봉투,골판지 상자,신문지,유리병,b
train_2931.jpg,train/train_2931.jpg,사진 속 테이블 위에 있는 재활용 가능한 플라스틱 용기는 무엇입니까?,금속 캔,플라스틱 컵과 뚜껑,종이컵,유리병,b
train_2932.jpg,train/train_2932.jpg,사진 속 원형 테이블 위에 있는 재활용 가능한 플라스틱 컵은 몇 개인가요?,0개,1개,2개,3개,b
train_2933.jpg,train/train_2933.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,종이 봉투,유리병,금속 캔,투명 플라스틱 용기,d
train_2934.jpg,train/train_2934.jpg,사진에 보이는 재활용품 중 종이류는 어디에 주로 쌓여 있나요?,도로 옆 울타리에 걸려 있다,나무 옆 땅바닥에 쌓여 있다,인도 한가운데 놓여 있다,쓰레기통 위에 묶여 있다,b
train_2935.jpg,train/train_2935.jpg,사진에 보이는 세탁세제 용기의 재활용 분류는 무엇인가요?,금속,플라스틱,종이,유리,b
train_2936.jpg,train/train_2936.jpg,사진 속 재활용품 중 종이 재질은 무엇인가요?,텀블러 뚜껑,키보드,플라스틱 컵 뚜껑,종이컵 홀더,d
train_2937.jpg,train/train_2937.jpg,사진에 보이는 재활용품 중 금속으로 된 것은 무엇인가요?,플라스틱 병,음료수 캔,종이 상자,과자 상자,b
train_2938.jpg,train/train_2938.jpg,사진 속 재활용품 중 금속 재질로 분류되는 것은 무엇인가요?,알루미늄 캔,종이 상자,가죽 소파,플라스틱 튜브,a
train_2939.jpg,train/train_2939.jpg,사진 속 재활용품 중 가장 많이 보이는 재질은 무엇인가요?,플라스틱 병,유리병,종이 상자,금속 캔,b
train_2940.jpg,train/train_2940.jpg,사진에 보이는 병의 재활용 분류는 무엇인가요?,종이팩,플라스틱 병,금속 캔,유리병,d
train_2941.jpg,train/train_2941.jpg,사진에 보이는 재활용 가능한 캔의 종류는 무엇인가요?,탄산음료 캔,커피 캔,맥주 캔,에너지 음료 캔,c
train_2942.jpg,train/train_2942.jpg,사진 속에서 재활용 가능한 유리병은 어디에 놓여 있나요?,"바닥 위, 오른쪽에 위치한 초록색 병",회색 금속 재질의 그릇 안,담배갑 옆,벽과 바닥 모서리 사이,a
train_2943.jpg,train/train_2943.jpg,사진 속 재활용품 중 종이 재질로 된 것은 무엇인가요?,검은색 모자,스테인리스 그릇,플라스틱 가위,종이로 된 음식 용기,d
train_2944.jpg,train/train_2944.jpg,사진에 보이는 재활용 가능한 플라스틱 컵의 위치는 어디인가요?,포장지 안쪽,도로 중앙,철제 기둥 옆 바닥,철제 난간 위,c
train_2945.jpg,train/train_2945.jpg,사진에 보이는 재활용품 중 캔의 색상은 무엇인가요?,투명,분홍색과 흰색,파란색과 흰색,갈색과 흰색,b
train_2946.jpg,train/train_2946.jpg,사진에 보이는 재활용품 중 병의 뚜껑 색깔은 무엇인가요?,빨간색과 갈색,노란색과 검정색,파란색과 초록색,흰색과 주황색,a
train_2947.jpg,train/train_2947.jpg,사진에 보이는 용기의 재질은 무엇인가요?,스티로폼,종이,금속,플라스틱,b
train_2948.jpg,train/train_2948.jpg,사진에 보이는 재활용품 중 플라스틱 병의 뚜껑 색깔은 무엇인가요?,초록색,노란색,빨간색,파란색,a
train_2949.jpg,train/train_2949.jpg,사진에 보이는 '빅파이' 과자 포장지는 어떤 재질로 만들어졌나요?,유리,종이,금속,플라스틱,d
train_2950.jpg,train/train_2950.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,종이 상자,투명한 플라스틱 컵과 뚜껑,종이로 된 음료 컵,빨대,b
train_2951.jpg,train/train_2951.jpg,사진에 보이는 재활용품 중 종이 재질로 분류되는 것은 무엇인가요?,영수증,팝콘 통,플라스틱 빨대,음료 컵 뚜껑,b
train_2952.jpg,train/train_2952.jpg,사진 속 노란색 수레 안에 있는 재활용 가능한 플라스틱 물건은 무엇인가요?,빨간색 플라스틱 의자,쇠스랑,나무 빗자루,녹색 비닐봉지,a
train_2953.jpg,train/train_2953.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개인가요?,2개,3개,4개,1개,a
train_2954.jpg,train/train_2954.jpg,사진에 보이는 재활용품 중 비닐봉투 안에 들어있는 것은 무엇인가요?,과자 봉지,유리병,종이 상자,플라스틱 병,a
train_2955.jpg,train/train_2955.jpg,사진에 보이는 재활용품 상자의 재질은 무엇인가요?,금속,유리,플라스틱,종이(골판지),d
train_2956.jpg,train/train_2956.jpg,사진에 보이는 재활용품 중 금속 재질의 제품은 무엇인가요?,천 가방,종이팩 음료,검은 가방,에클립스 캔디 케이스,d
train_2957.jpg,train/train_2957.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 무엇인가요?,흰색 종이 도시락 용기,검은색 플라스틱 포크,빨간색 스튜디오 광고지,투명한 소스 용기,d
train_2958.jpg,train/train_2958.jpg,사진에 보이는 종이컵과 컵홀더의 재활용 분류는 무엇인가요?,종이류,플라스틱류,유리류,금속류,a
train_2959.jpg,train/train_2959.jpg,사진에 보이는 재활용품 중 하나인 과자 봉지는 어떤 재질로 만들어졌나요?,금속,유리,종이,플라스틱,d
train_2960.jpg,train/train_2960.jpg,사진 속 책상 위에 있는 재활용 가능한 플라스틱 컵의 특징은 무엇인가요?,유리병,뚜껑이 없는 종이컵,뚜껑과 빨대가 있는 플라스틱 컵,금속 캔,c
train_2961.jpg,train/train_2961.jpg,사진 속 재활용품 중 가장 많은 종류는 무엇인가요?,유리병,플라스틱 병,캔,종이팩,a
train_2962.jpg,train/train_2962.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 브랜드는 무엇인가요?,코카콜라,스프라이트,펩시,칠성사이다,d
train_2963.jpg,train/train_2963.jpg,사진에 보이는 재활용품 중 알루미늄 캔의 색상은 무엇인가요?,분홍색,파란색,검은색,흰색,d
train_2964.jpg,train/train_2964.jpg,사진 속 테이블 위에 놓인 재활용 가능한 플라스틱 컵의 뚜껑 색깔은 무엇인가요?,노란색,초록색,파란색,분홍색,d
train_2965.jpg,train/train_2965.jpg,사진에 보이는 재활용품 중 플라스틱 용기는 몇 개인가요?,2개,4개,3개,1개,a
train_2966.jpg,train/train_2966.jpg,사진 속 바구니 안에 있는 재활용 가능한 플라스틱 용기 컵은 몇 개인가요?,1개,2개,4개,3개,b
train_2967.jpg,train/train_2967.jpg,사진 속 재활용 가능한 유리병은 몇 개입니까?,1개,4개,2개,3개,c
train_2968.jpg,train/train_2968.jpg,사진 속 재활용 쓰레기통에 가장 많이 보이는 재활용품 종류는 무엇인가요?,유리병,캔,플라스틱 병,종이팩,b
train_2969.jpg,train/train_2969.jpg,사진에 보이는 재활용품 중 종이 재질의 포장재는 무엇인가요?,검은색 키보드,검은색 모니터 받침대,흰색 플라스틱 용기,오렌지색 상자,d
train_2970.jpg,train/train_2970.jpg,사진 속 재활용품 중 종이 재질인 것은 무엇인가요?,과자 봉지,검은색 마우스 패드,하얀색 상자,검은색 키보드,c
train_2971.jpg,train/train_2971.jpg,사진에 보이는 재활용 가능한 포장재의 재질은 무엇인가요?,금속,플라스틱,종이,유리,b
train_2972.jpg,train/train_2972.jpg,사진에 보이는 재활용 가능한 포장재의 종류는 무엇인가요?,플라스틱 포장재,종이 포장재,금속 캔,유리병,a
train_2973.jpg,train/train_2973.jpg,사진에 보이는 재활용품 중 플라스틱 포장재는 몇 개입니까?,3개,4개,1개,2개,b
train_2974.jpg,train/train_2974.jpg,사진 속 재활용 가능한 플라스틱 제품은 무엇인가요?,휴지,빗,신발,천 조각,b
train_2975.jpg,train/train_2975.jpg,사진 속 재활용품 분리수거함에 담긴 캔의 종류로 옳지 않은 것은 무엇인가요?,에너지 음료 캔,음료수 캔,플라스틱 병,맥주 캔,c
train_2976.jpg,train/train_2976.jpg,사진에서 재활용할 수 있는 종이류 상자는 몇 개 있나요?,3개,5개,2개,4개,b
train_2977.jpg,train/train_2977.jpg,사진 속 음료컵의 재활용 분류는 무엇인가요?,유리,종이,금속,플라스틱,d
train_2978.jpg,train/train_2978.jpg,사진에 보이는 투명한 재활용품의 종류는 무엇인가요?,종이 상자,금속 캔,플라스틱 용기,유리병,c
train_2979.jpg,train/train_2979.jpg,사진에 보이는 재활용 가능한 캔은 몇 개입니까?,3개,4개,6개,5개,c
train_2980.jpg,train/train_2980.jpg,사진 속 재활용 가능한 플라스틱 컵에는 어떤 색의 빨대가 꽂혀 있나요?,노란색,분홍색,파란색,초록색,b
train_2981.jpg,train/train_2981.jpg,사진 속 재활용 상자 안에 들어있는 재활용 가능한 물품은 무엇인가요?,종이책과 종이상자,플라스틱 병,유리병,금속 캔,a
train_2982.jpg,train/train_2982.jpg,사진에 보이는 재활용품 중 올바른 분류는 무엇인가요?,"비닐봉지는 플라스틱, 과자봉지는 비닐","비닐봉지는 플라스틱, 과자봉지는 종이",비닐봉지와 과자봉지 모두 종이,"비닐봉지는 종이, 과자봉지는 플라스틱",a
train_2983.jpg,train/train_2983.jpg,책상 위에 있는 음식 용기의 재활용 분류는 무엇인가요?,유리병,종이류,플라스틱류,금속류,b
train_2984.jpg,train/train_2984.jpg,이 제품의 용기 재질은 무엇인가요?,종이,플라스틱,유리,금속,b
train_2985.jpg,train/train_2985.jpg,사진에 보이는 재활용품 중에서 종이상자의 개수는 몇 개인가요?,7개,5개,10개 이상,3개,c
train_2986.jpg,train/train_2986.jpg,사진 속 흰색 테이블 위에 놓인 재활용품은 무엇인가요?,종이컵,금속 캔,플라스틱 병,유리병,c
train_2987.jpg,train/train_2987.jpg,사진에 보이는 재활용품 중 금속 재질의 캔은 몇 개입니까?,4개,2개,3개,1개,b
train_2988.jpg,train/train_2988.jpg,사진에 보이는 재활용 가능한 용기의 개수는 몇 개인가요?,3개,2개,4개,1개,a
train_2989.jpg,train/train_2989.jpg,사진에 보이는 재활용품 중에서 플라스틱 병은 몇 개 있나요?,1개,4개,3개,2개,a
train_2990.jpg,train/train_2990.jpg,사진 속 재활용 가능한 포장재의 재질은 무엇인가요?,유리,종이,금속,플라스틱,d
train_2991.jpg,train/train_2991.jpg,사진에 보이는 플라스틱 컵 중에서 노란색 빨대가 꽂혀 있는 컵은 몇 개인가요?,2개,3개,1개,4개,b
train_2992.jpg,train/train_2992.jpg,사진에 보이는 재활용품 중에서 어떤 재질의 상자가 가장 많이 보이나요?,유리 상자,플라스틱 상자,금속 상자,종이(골판지) 상자,d
train_2993.jpg,train/train_2993.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,4개,3개,b
train_2994.jpg,train/train_2994.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,4개,2개,1개,3개,c
train_2995.jpg,train/train_2995.jpg,사진에 보이는 재활용 가능한 음료 용기의 재질은 무엇인가요?,유리,종이,플라스틱,금속,c
train_2996.jpg,train/train_2996.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,1개,4개,2개,3개,c
train_2997.jpg,train/train_2997.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 무엇입니까?,스테인리스 텀블러,스타벅스 머그컵,뚜껑이 있는 흰색 플라스틱 용기,검은색 테이블,c
train_2998.jpg,train/train_2998.jpg,사진에 보이는 재활용 가능한 캔은 몇 개입니까?,1개,2개,4개,3개,c
train_2999.jpg,train/train_2999.jpg,사진에 보이는 재활용품 중 종이 재질의 것은 무엇인가요?,갈색 종이봉투,검은색 플라스틱 상자,파란색 은박 풍선,파란색 비닐봉투,a
train_3000.jpg,train/train_3000.jpg,사진 속 검은 봉투 안에 들어있는 재활용품은 무엇인가요?,종이 상자,유리병,금속 캔,플라스틱 병,d
train_3001.jpg,train/train_3001.jpg,사진에 보이는 식물성 바유 음료팩은 총 몇 개입니까?,4개,3개,1개,2개,b
train_3002.jpg,train/train_3002.jpg,사진에 보이는 캔 음료는 몇 개입니까?,2개,1개,4개,3개,d
train_3003.jpg,train/train_3003.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,흰색 종이 조각,검은색 천 끈,검은색 가방,노란색 풀 튜브,d
train_3004.jpg,train/train_3004.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 뚜껑 색깔은 무엇인가요?,노란색,빨간색,파란색,초록색,c
train_3005.jpg,train/train_3005.jpg,사진에 보이는 재활용품 중 플라스틱 빨대의 색깔은 무엇인가요?,빨간색,노란색,초록색,파란색,b
train_3006.jpg,train/train_3006.jpg,사진 속 상자 안에 들어있는 재활용품 중 종이 재질인 것은 무엇인가요?,유리병,플라스틱 컵,금속 캔,종이 상자,d
train_3007.jpg,train/train_3007.jpg,사진에 보이는 재활용품 중 플라스틱으로 만든 것은 무엇인가요?,종이 라벨과 컵,컵과 종이 라벨,컵과 빨대,종이 라벨과 빨대,c
train_3008.jpg,train/train_3008.jpg,사진 속 테이블 위에 있는 재활용 가능한 음료 용기의 개수는 몇 개입니까?,3개,2개,1개,4개,b
train_3009.jpg,train/train_3009.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 색상은 무엇인가요?,파란색,초록색,노란색,빨간색,a
train_3010.jpg,train/train_3010.jpg,사진 속 재활용품 더미에 주로 어떤 종류의 재활용품이 보이나요?,종이류(박스 및 종이),금속 캔,유리병,플라스틱 병,a
train_3011.jpg,train/train_3011.jpg,사진에 보이는 재활용 가능한 플라스틱 컵의 뚜껑과 빨대의 색깔은 무엇인가요?,"뚜껑은 투명, 빨대는 빨간색","뚜껑은 검정색, 빨대는 노란색","뚜껑은 투명, 빨대는 초록색","뚜껑은 흰색, 빨대는 파란색",a
train_3012.jpg,train/train_3012.jpg,사진에 보이는 재활용품 중 캔으로 분류되는 것은 무엇인가요?,스팸 캔,페프시 음료 캔과 동원참치 캔,동원참치 캔,페프시 음료 캔,b
train_3013.jpg,train/train_3013.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,없음,a
train_3014.jpg,train/train_3014.jpg,사진 속 상자 안에 보관된 재활용품은 어떤 종류인가요?,종이 상자,금속 캔,유리병,플라스틱 병,a
train_3015.jpg,train/train_3015.jpg,사진 속 재활용품 중 종이류는 어디에 주로 모여 있나요?,바닥에 놓인 상자 안,나무 판자 옆,녹색 의자 위,파란 비닐봉지 안,a
train_3016.jpg,train/train_3016.jpg,사진 속에서 재활용 가능한 유리잔은 몇 개입니까?,5개,2개,4개,3개,a
train_3017.jpg,train/train_3017.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,투명한 플라스틱 컵과 빨대,종이팩 음료 용기,담배꽁초,금속 기둥,a
train_3018.jpg,train/train_3018.jpg,사진 속 비닐 포장재에 들어있는 재활용품은 무엇인가요?,플라스틱 마스크,일회용 마스크,종이 마스크,천 마스크,b
train_3019.jpg,train/train_3019.jpg,사진 속 재활용 쓰레기 중에서 보라색 포장재는 어떤 재질로 보이나요?,플라스틱,종이,금속,유리,a
train_3020.jpg,train/train_3020.jpg,사진에 보이는 재활용품 중 종이 재질의 포장재는 몇 개입니까?,1개,3개,2개,4개,c
train_3021.jpg,train/train_3021.jpg,사진 속 책상 위에 있는 재활용 가능한 플라스틱 용기는 무엇인가요?,페트병 생수병,종이컵,금속 캔,유리병,a
train_3022.jpg,train/train_3022.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개입니까?,1개,없음,3개,2개,d
train_3023.jpg,train/train_3023.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,3개,4개,2개,1개,a
train_3024.jpg,train/train_3024.jpg,사진에 보이는 재활용품 중 종이 재질의 개수는 몇 개인가요?,9개,7개,3개,5개,a
train_3025.jpg,train/train_3025.jpg,사진 속 재활용 가능한 플라스틱 컵에는 어떤 색의 빨대가 꽂혀 있나요?,빨간색,초록색,노란색,파란색,c
train_3026.jpg,train/train_3026.jpg,사진 속 재활용품 중 발포 스티로폼의 위치는 어디인가요?,박스 위에 올려져 있다,박스 안쪽에 들어있다,박스 밖에 놓여 있다,파란 비닐봉지 안에 있다,b
train_3027.jpg,train/train_3027.jpg,사진에 보이는 두 상자 중 재활용 가능한 재질로 올바르게 분류된 것은 무엇인가요?,"왼쪽 상자는 종이 재질, 오른쪽 상자는 종이 재질이다.","왼쪽 상자는 플라스틱 재질, 오른쪽 상자는 유리 재질이다.","왼쪽 상자는 금속 재질, 오른쪽 상자는 종이 재질이다.","왼쪽 상자는 종이 재질, 오른쪽 상자는 플라스틱 재질이다.",a
train_3028.jpg,train/train_3028.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개입니까?,3개,5개,2개,4개,d
train_3029.jpg,train/train_3029.jpg,사진에 보이는 재활용품의 종류는 무엇인가요?,유리 병,금속 캔,플라스틱 병,종이 상자,d
